"Species"	"Comparison"	"D.obs"	"eq.P"	"eq.mean.sim"	"eq.se.sim"	"si12.P"	"si12.mean.sim"	"si12.se.sim"	"si21.P"	"si21.mean.sim"	"si21.se.sim"	"an_breadth"	"Niche_expansion"	"Niche_stability"	"Niche_unfilling"	"migration"	"clade"	"ENClade"	"Migration"	"Distance"	"Area"	"Hypo_br_area"	"Hypo_wi_area"	"SpeciesID"	"FDB_valid"	"FDB_where_included_if_not_split"	"IOC3_1_Genus"	"IOC3_1_Family"	"DB_actual_V1.0"	"EN_groups"	"CPH_ranges_comments"	"CPH_range"	"Extinct_full"	"Extinct_partial"	"Marine_full"	"Marine_partial"	"Migratory_status"	"Migr_dir_full"	"Migr_dir_partial"	"Migr_dir_local"	"Migr_disp_full"	"Migr_disp_partial"	"Migr_disp_local"	"Migr_altitidinal"	"Irruptive"	"Nomad_full"	"Nomad_partial"	"Nomad_local"	"Resid_full"	"Resid_partial"	"Unknown"	"Uncertain"	"Migratory_status_Comments"	"Doublechecked"
"Turdus_merula"	"real"	0.347808613020454	0.5	0.227305618882399	NA	0.5	0.198874149101793	NA	1	0.411913838425525	NA	7.09052962146172	0.337464225006894	0.662535774993106	0.110319778736776	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3699	3384	4014	8551	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	"sedentary, partially migratory and fully migratory popltns, some dispersal and altitud movements also"	1
"Turdus_merula"	"hypo_br"	0.314516613946332	0.5	0.194449191529443	NA	0.5	0.0338348216382344	NA	0.5	0.200952699211407	NA	NA	0.327327915954012	0.672672084045988	0.196357280899515	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3699	3384	4014	8551	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	"sedentary, partially migratory and fully migratory popltns, some dispersal and altitud movements also"	1
"Turdus_merula"	"hypo_wi"	0.279070845352147	0.5	0.154343794148652	NA	0.5	0.152558693286628	NA	1	0.33574264462703	NA	NA	0.501818574397006	0.498181425602994	0.23311296533651	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3699	3384	4014	8551	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	"sedentary, partially migratory and fully migratory popltns, some dispersal and altitud movements also"	1
"Turdus_migratorius"	"real"	0.303450387234394	0.5	0.151016917939062	NA	0.5	0.0825979076057221	NA	0.5	0.0153219640758379	NA	7.62427263545268	0.277875881543957	0.722124118456043	0.291187963744823	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3730	2416	5044	8603	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	"sedentary, partially and fully migratory popltns, semi-nomadic winter flocks, some altitud movement in S"	1
"Turdus_migratorius"	"hypo_br"	0.162255682186604	0.5	0.106267025542305	NA	0.5	0.0778764068659196	NA	1	0.333070336636593	NA	NA	0.5147422145344	0.4852577854656	0.64817440611181	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3730	2416	5044	8603	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	"sedentary, partially and fully migratory popltns, semi-nomadic winter flocks, some altitud movement in S"	1
"Turdus_migratorius"	"hypo_wi"	0.277030792848061	0.5	0.0877459453271947	NA	0.5	0.0354288112909124	NA	0.5	0.125890533956038	NA	NA	0.688011720780099	0.311988279219901	0.337188587932693	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3730	2416	5044	8603	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	"sedentary, partially and fully migratory popltns, semi-nomadic winter flocks, some altitud movement in S"	1
"Turdus_mupinensis"	"real"	0.0163232896252967	1	0.195678661252864	NA	0.5	1.11022302462516e-16	NA	1	0.102563161420223	NA	6.84802148485992	0.927559957315007	0.0724400426849929	0.953760703380655	"mig"	"Turdus"	"Turdus"	"mig"	"short"	346	372	320	8569	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	"largely resident, N popltns probably migrate S after breeding"	1
"Turdus_mupinensis"	"hypo_br"	0.0126778910483726	1	0.192452632712289	NA	1	0.0833469046176932	NA	0.5	0	NA	NA	0.958507165304613	0.0414928346953869	0.964326680960699	"mig"	"Turdus"	"Turdus"	"mig"	"short"	346	372	320	8569	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	"largely resident, N popltns probably migrate S after breeding"	1
"Turdus_mupinensis"	"hypo_wi"	0.0138853605838759	1	0.168076614383859	NA	0.5	0.000346055384357946	NA	1	0.0173043566670715	NA	NA	0.936186777465228	0.0638132225347717	0.958237241376427	"mig"	"Turdus"	"Turdus"	"mig"	"short"	346	372	320	8569	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	"largely resident, N popltns probably migrate S after breeding"	1
"Turdus_naumanni"	"real"	0.225424511736044	1	0.32564551364319	NA	0.5	0	NA	0.5	0.157496250587811	NA	6.60919864027427	0.460959853337396	0.539040146662604	0.68863426172591	"mig"	"Turdus"	"Turdus"	"mig"	"long"	620	528	712	8564	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Turdus_naumanni"	"hypo_br"	0.00269564231479469	1	0.202083128609524	NA	1	0.0869215752078013	NA	0.5	0	NA	NA	0.978937852029611	0.0210621479703893	0.994555357565024	"mig"	"Turdus"	"Turdus"	"mig"	"long"	620	528	712	8564	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Turdus_naumanni"	"hypo_wi"	0	1	0.203301056262156	NA	1	0	NA	1	0	NA	NA	1	0	1	"mig"	"Turdus"	"Turdus"	"mig"	"long"	620	528	712	8564	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Turdus_nigrescens"	"real"	0.0152375608939002	1	0.213196648397327	NA	1	0.141273972451782	NA	0.5	0	NA	7.87778513476761	0.953674295673175	0.0463257043268254	0.943936770302737	"res"	"Turdus"	"Turdus"	"res"	NA	12	12	12	8573	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident, some occasionally descend to slightly lower elvations after breeding"	1
"Turdus_nigriceps"	"real"	0.279962321851697	1	0.325413618953566	NA	1	0.294858138349407	NA	1	0.365343993666219	NA	7.28350917088887	0.34779496707534	0.65220503292466	0.471815688694004	"mig"	"Turdus"	"Turdus"	"mig"	"short"	122	188	56	8576	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	"partial migrant but situation complex, may also be altitud migrant in some places"	1
"Turdus_nigriceps"	"hypo_br"	0.141951853418164	1	0.295437433564537	NA	0.5	0.0775683950719275	NA	0.5	0.134878323494956	NA	NA	0.182453297684746	0.817546702315254	0.503623808572137	"mig"	"Turdus"	"Turdus"	"mig"	"short"	122	188	56	8576	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	"partial migrant but situation complex, may also be altitud migrant in some places"	1
"Turdus_nigriceps"	"hypo_wi"	0.165794505179077	1	0.244085037323586	NA	0.5	0.0473383235662393	NA	0.5	0.00069200076632947	NA	NA	0.511850716102462	0.488149283897538	0.762517537394885	"mig"	"Turdus"	"Turdus"	"mig"	"short"	122	188	56	8576	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	"partial migrant but situation complex, may also be altitud migrant in some places"	1
"Turdus_nudigenis"	"real"	0.380640989838051	1	0.447612526940704	NA	0.5	0.34458595684582	NA	0.5	0.313882954192688	NA	7.27926630723302	0.189281141285144	0.810718858714856	0.156208122507756	"res"	"Turdus"	"Turdus"	"res"	NA	318	318	318	8594	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably sedentary"	NA
"Turdus_obscurus"	"real"	0.333752423125701	1	0.368412206184678	NA	1	0.428562130965585	NA	0.5	0.0993233241394007	NA	6.98380845837139	0.271424242604687	0.728575757395313	0.0116202088682338	"mig"	"Turdus"	"Turdus"	"mig"	"long"	1351	964	1738	8558	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Turdus_obscurus"	"hypo_br"	0.474828935194893	0.5	0.271841694733263	NA	0.5	0.169783412062327	NA	0.5	0.0573608267426482	NA	NA	0.381061965443653	0.618938034556347	0.162332654376376	"mig"	"Turdus"	"Turdus"	"mig"	"long"	1351	964	1738	8558	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Turdus_obscurus"	"hypo_wi"	0	1	0.174997023644142	NA	1	0.0068291504453557	NA	1	0	NA	NA	1	0	1	"mig"	"Turdus"	"Turdus"	"mig"	"long"	1351	964	1738	8558	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Turdus_obsoletus"	"real"	0.590892401371573	0.5	0.497190257066601	NA	0.5	0.222543590533349	NA	0.5	0.0251236450968322	NA	7.10971039143995	0.056199099982756	0.943800900017244	0.0999220829493577	"res"	"Turdus"	"Turdus"	"res"	NA	74	74	74	8590	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	"at least partly an altitud migrant"	1
"Turdus_olivaceus"	"real"	0.592737614938806	0.5	0.556147435534685	NA	0.5	0.00121691567023974	NA	0.5	0.452539657011695	NA	6.90145165701564	0.112923946111607	0.887076053888393	0.0819388788507899	"res"	"Turdus"	"Turdus"	"res"	NA	116	116	116	8536	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"sedentary in most of range but some altitud movements"	1
"Turdus_olivater"	"real"	0.260241468861105	1	0.514844500142968	NA	0.5	0.0225673442861178	NA	0.5	0.0550404671826371	NA	7.23160319838757	0.00350536675118404	0.996494633248816	0.383647563026292	"res"	"Turdus"	"Turdus"	"res"	NA	82	82	82	8579	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	"presumably sedentary, possibly local short-distance migrant in one region"	1
"Turdus_pallidus"	"real"	0.0869416168823436	1	0.593483529727271	NA	0.5	0.00141005168064845	NA	0.5	0.054818175759268	NA	6.79738218427172	0.0396764507340287	0.960323549265971	0.714115328289763	"mig"	"Turdus"	"Turdus"	"mig"	"short"	630	464	796	8559	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"mostly migratory, occurs year-round in one region"	1
"Turdus_pallidus"	"hypo_br"	0.00430459610769907	1	0.590914682619044	NA	0.5	0	NA	1	0.0171313742578201	NA	NA	0.989988698898797	0.0100113011012025	0.987903307476777	"mig"	"Turdus"	"Turdus"	"mig"	"short"	630	464	796	8559	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"mostly migratory, occurs year-round in one region"	1
"Turdus_pallidus"	"hypo_wi"	0.00101532897470824	1	0.112149074994152	NA	1	0.0134302967585234	NA	1	0.00565806132724178	NA	NA	0.992672630572252	0.00732736942774782	0.99571815074506	"mig"	"Turdus"	"Turdus"	"mig"	"short"	630	464	796	8559	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"mostly migratory, occurs year-round in one region"	1
"Turdus_pelios"	"real"	0.735918568217845	0.5	0.688862434741043	NA	0.5	0.0992032544788853	NA	0.5	0.124893605136155	NA	7.72968162495105	0	1	0.0139830923052626	"res"	"Turdus"	"Turdus"	"res"	NA	1530	1530	1530	8531	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"mainly sedentary, but seasonal occurrences related to rains in W and locally wandering in E"	1
"Turdus_philomelos"	"real"	0.286224918007377	1	0.405049285851315	NA	0.5	0.00848121663791823	NA	0.5	0.18540542663766	NA	6.97501279688488	0.45846543155562	0.54153456844438	0.0592389794533329	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3084	2036	4132	8568	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"mainly migratory, popltns in W and S sedentary, partial migrants or short-distance movers, leapfrog migration"	1
"Turdus_philomelos"	"hypo_br"	0.109023583255534	1	0.160410508196756	NA	0.5	0	NA	1	0.281300958991515	NA	NA	0.676768300399881	0.323231699600119	0.458209958998763	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3084	2036	4132	8568	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"mainly migratory, popltns in W and S sedentary, partial migrants or short-distance movers, leapfrog migration"	1
"Turdus_philomelos"	"hypo_wi"	0.057030357568009	1	0.0617189948091035	NA	1	0.0795377240580588	NA	0.5	0	NA	NA	0.974268110707034	0.0257318892929657	0.934025916112349	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3084	2036	4132	8568	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"mainly migratory, popltns in W and S sedentary, partial migrants or short-distance movers, leapfrog migration"	1
"Turdus_pilaris"	"real"	0.21425704609079	0.5	0.166048532146857	NA	0.5	0.160671028944754	NA	0.5	0.110503556967848	NA	7.29442883558982	0.665213594136776	0.334786405863224	0.411897767616706	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3733	2700	4766	8566	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	"migratory but movements essentially irruptive and nomadic, remains in some years but mostly migratory in N"	1
"Turdus_pilaris"	"hypo_br"	0.135196665605722	0.5	0.109986388500435	NA	0.5	0.0941932541924934	NA	0.5	0.0907905478901953	NA	NA	0.856739452553107	0.143260547446893	0.766528133722337	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3733	2700	4766	8566	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	"migratory but movements essentially irruptive and nomadic, remains in some years but mostly migratory in N"	1
"Turdus_pilaris"	"hypo_wi"	0.0257299197004901	1	0.0796996678437002	NA	0.5	0.00626118309968482	NA	0.5	0	NA	NA	0.980823838620763	0.0191761613792366	0.959957644137189	"mig"	"Turdus"	"Turdus"	"mig"	"short"	3733	2700	4766	8566	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	"migratory but movements essentially irruptive and nomadic, remains in some years but mostly migratory in N"	1
"Turdus_plebejus"	"real"	0.161224783611813	1	0.288076275994826	NA	0.5	0.071367834934454	NA	1	0.227925374935447	NA	8.25510347401032	0.780046037331166	0.219953962668834	0.69268223282624	"res"	"Turdus"	"Turdus"	"res"	NA	46	46	46	8586	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"presumably sedentary or minor altitud migrant"	1
"Turdus_plumbeus"	"real"	0.0420333514141586	1	0.247052804676509	NA	1	0.436847989154221	NA	0.5	0	NA	7.36895481560842	0.97166009530617	0.0283399046938295	0.914791061968259	"res"	"Turdus"	"Turdus"	"res"	NA	120	120	120	8607	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	NA
"Turdus_poliocephalus"	"real"	0.767933283023169	0.5	0.71165764475537	NA	0.5	0.0773373796496867	NA	0.5	0.139043329291024	NA	6.38214454522418	0.0281807209234444	0.971819279076556	0.0101066484092706	"res"	"Turdus"	"Turdus"	"res"	NA	376	376	376	8554	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	1	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	"resident throughout range, some local elev movements, apparently semi-nomadic in Borneo (presumably fruit availability)"	1
"Turdus_reevei"	"real"	0.128291464687579	1	0.600492075716059	NA	0.5	0.0140383682490111	NA	0.5	0	NA	6.88458907858409	0.402070826627512	0.597929173372488	0.892106264643495	"res"	"Turdus"	"Turdus"	"res"	NA	24	24	24	8578	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	"seasonal movements and marked changes in abundance, but movements still unclear, appears to follow rains, concentrating in drier areas mainly during rainy season in first half of year"	1
"Turdus_roehli"	"real"	0.0304822027684596	1	0.454998898321884	NA	0.5	0	NA	0.5	0	NA	5.45811329446948	0.962595558940512	0.0374044410594883	0.961212359509646	"res"	"Turdus"	"Turdus"	"res"	NA	8	8	8	8537	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"sedentary (text on olivaceus in HBW)"	1
"Turdus_rubrocanus"	"real"	0.118173225368362	1	0.194632877379473	NA	0.5	0	NA	0.5	0.0700835170330509	NA	6.74878061473111	0.397924410404996	0.602075589595004	0.3981188601499	"mig"	"Turdus"	"Turdus"	"mig"	"short"	308	364	252	8555	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	"altitud migration, also short-distance migration and resident"	1
"Turdus_rubrocanus"	"hypo_br"	0.0508735755377457	1	0.218874503615127	NA	1	0.0527694973690765	NA	1	0.0737368944820923	NA	NA	0.295785114805354	0.704214885194646	0.562900625119484	"mig"	"Turdus"	"Turdus"	"mig"	"short"	308	364	252	8555	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	"altitud migration, also short-distance migration and resident"	1
"Turdus_rubrocanus"	"hypo_wi"	0.082048725972753	1	0.187977063920153	NA	0.5	0.0259088965246763	NA	0.5	6.41737127129449e-05	NA	NA	0.557177818880383	0.442822181119617	0.579650604070612	"mig"	"Turdus"	"Turdus"	"mig"	"short"	308	364	252	8555	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	"altitud migration, also short-distance migration and resident"	1
"Turdus_ruficollis"	"real"	0.138826220663761	1	0.273818403812674	NA	0.5	0	NA	0.5	0.0582490821947783	NA	7.1597915483263	0.558080730717801	0.441919269282199	0.529700794498527	"mig"	"Turdus"	"Turdus"	"mig"	"long"	316	192	440	8563	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Turdus_ruficollis"	"hypo_br"	0.180901909531058	1	0.2163357534381	NA	0.5	0.0264791152942212	NA	0.5	0	NA	NA	0.036081134115769	0.963918865884231	0.684631677946435	"mig"	"Turdus"	"Turdus"	"mig"	"long"	316	192	440	8563	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Turdus_ruficollis"	"hypo_wi"	0	1	0.114481720403982	NA	1	0	NA	1	0.0679945284194026	NA	NA	1	0	1	"mig"	"Turdus"	"Turdus"	"mig"	"long"	316	192	440	8563	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Turdus_rufiventris"	"real"	0.456597574498087	0.5	0.382600522025987	NA	0.5	0.419393908057849	NA	0.5	0.11733524549381	NA	7.23595596447607	0.0432509758099578	0.956749024190042	0.278044180645916	"res"	"Turdus"	"Turdus"	"res"	NA	954	954	954	8582	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Turdus_rufopalliatus"	"real"	0.000327387110849231	1	0.166607893326703	NA	0.5	0	NA	1	0.18691305282195	NA	7.3240800129935	0.982901488088173	0.0170985119118265	0.994560478445497	"res"	"Turdus"	"Turdus"	"res"	NA	106	106	106	8601	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"largely sedentary, but some dispersive movements described"	1
"Turdus_sanchezorum"	"real"	0.385820171436437	1	0.5954613283954	NA	0.5	0.0850999851367462	NA	0.5	0.0721174694808537	NA	6.55469285244752	0.264857773471577	0.735142226528423	0.166479476911831	"res"	"Turdus"	"Turdus"	"res"	NA	112	112	112	8595	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	1
"Turdus_serranus"	"real"	0.42162860536222	1	0.460389360185291	NA	0.5	0.3873422152635	NA	0.5	0.0617804189698908	NA	7.58293780998181	0.049003883209162	0.950996116790838	0.103468082929136	"res"	"Turdus"	"Turdus"	"res"	NA	188	188	188	8575	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"presumably mainly sedentary, some seasonal altitud and other movements"	1
"Turdus_simillimus"	"real"	0.206121184907839	1	0.303882903866539	NA	0.5	0.163182655917541	NA	0.5	0.023526957907729	NA	7.79388244979975	0.00558647890917841	0.994413521090822	0.449785172285512	"mig"	"Turdus"	"Turdus"	"mig"	"short"	179	208	150	8553	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	"altitud and short-distance migrant"	1
"Turdus_simillimus"	"hypo_br"	0.250104442129494	1	0.303889815645774	NA	0.5	0.0773867587531709	NA	0.5	0.162384303612673	NA	NA	0.00933496757203165	0.990665032427968	0.379542581903842	"mig"	"Turdus"	"Turdus"	"mig"	"short"	179	208	150	8553	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	"altitud and short-distance migrant"	1
"Turdus_simillimus"	"hypo_wi"	0.215064357949988	1	0.265221890829092	NA	0.5	0.114697876180366	NA	1	0.315163793399628	NA	NA	0.0103318545531542	0.989668145446846	0.454206119124544	"mig"	"Turdus"	"Turdus"	"mig"	"short"	179	208	150	8553	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	"altitud and short-distance migrant"	1
"Turdus_smithi"	"real"	0.510026622458208	0.5	0.444778763278085	NA	0.5	0.0694153748506871	NA	0.5	0.205274698829623	NA	7.12186783548962	0.143058232255068	0.856941767744932	0.287835774939853	"res"	"Turdus"	"Turdus"	"res"	NA	172	172	172	8539	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"sedentary but some seasonal occurrence and local wandering esp in response to drought (text on olivaceus in HBW)"	1
"Turdus_subalaris"	"real"	0.073941798568445	1	0.378719662942986	NA	0.5	0	NA	0.5	0	NA	6.79276597373588	0.85942770503251	0.14057229496749	0.873080113474326	"mig"	"Turdus"	"Turdus"	"mig"	"short"	237	334	140	8577	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"unclear whether full or partial migrant, but migratory (text on nigriceps in HBW)"	1
"Turdus_subalaris"	"hypo_br"	0.00738778434689502	1	0.434217498994319	NA	1	0.21567292833364	NA	0.5	0.00192127184068114	NA	NA	0.968185633388336	0.0318143666116637	0.994139335650776	"mig"	"Turdus"	"Turdus"	"mig"	"short"	237	334	140	8577	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"unclear whether full or partial migrant, but migratory (text on nigriceps in HBW)"	1
"Turdus_subalaris"	"hypo_wi"	0.0290890398885634	1	0.298577655579084	NA	0.5	0.0201972387513949	NA	0.5	0.000384217027738609	NA	NA	0.944115942610256	0.0558840573897437	0.961312948890181	"mig"	"Turdus"	"Turdus"	"mig"	"short"	237	334	140	8577	TRUE	""	"Turdus"	"Turdidae"	1	"Turdus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"unclear whether full or partial migrant, but migratory (text on nigriceps in HBW)"	1
"Turdus_tephronotus"	"real"	0.517415951792692	1	0.707601463031692	NA	0.5	0.10141621426535	NA	0.5	0.248764192592593	NA	6.78581987353109	0.0933933792335256	0.906606620766474	0.267141546120591	"res"	"Turdus"	"Turdus"	"res"	NA	134	134	134	8532	TRUE	""	"Turdus"	"Turdidae"	0	"Turdus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"chiefly sedentary, wandering suggested"	NA
